CODE_IRIS_2009,CODE_IRIS_2010,CODE_IRIS_2011,CODE_IRIS_2012,CODE_IRIS_2013,CODE_IRIS_2014,CODE_IRIS_2015,CODE_IRIS_2016,CODE_IRIS_2017,CODE_IRIS_2018,CODE_IRIS_2019
012850000,012850000,012850000,012850000,012850000,012850000,012850000,012850000,012850000,012850000,012850000
012710000,012710000,012710000,012710000,012710000,012710000,012710000,012860000,012860000,012860000,012860000
012880000,012880000,012880000,012880000,012880000,012880000,012880000,012880000,012880000,012880000,012880000
012890101,012890101,012890101,012890101,012890101,012890101,012890101,012890101,012890101,012890101,012890101
012890102,012890102,012890102,012890102,012890102,012890102,012890102,012890102,012890102,012890102,012890102
012900000,012900000,012900000,012900000,012900000,012900000,012900000,012900000,012900000,012900000,012900000
012910000,012910000,012910000,012910000,012910000,012910000,012910000,012910000,012910000,012910000,012910000
012930000,012930000,012930000,012930000,012930000,012930000,012930000,012930000,012930000,012930000,012930000
012940000,012940000,012940000,012940000,012940000,012940000,012940000,012940000,012940000,012940000,012940000
012950000,012950000,012950000,012950000,012950000,012950000,012950000,012950000,012950000,012950000,012950000
012960000,012960000,012960000,012960000,012960000,012960000,012960000,012960000,012960000,012960000,012960000
012970000,012970000,012970000,012970000,012970000,012970000,012970000,012970000,012970000,012970000,012970000
012980000,012980000,012980000,012980000,012980000,012980000,012980000,012980000,012980000,012980000,012980000
012990000,012990000,012990000,012990000,012990000,012990000,012990000,012990000,012990000,012990000,012990000
013010000,013010000,013010000,013010000,013010000,013010000,013010000,013010000,013010000,013010000,013010000
013020000,013020000,013020000,013020000,013020000,013020000,013020000,013020000,013020000,013020000,013020000
013030000,013030000,013030000,013030000,013030000,013030000,013030000,013030000,013030000,013030000,013030000
013040000,013040000,013040000,013040000,013040000,013040000,013040000,013040000,013040000,013040000,013040000
013050000,013050000,013050000,013050000,013050000,013050000,013050000,013050000,013050000,013050000,013050000
013060000,013060000,013060000,013060000,013060000,013060000,013060000,013060000,013060000,013060000,013060000
013070000,013070000,013070000,013070000,013070000,013070000,013070000,013070000,013070000,013070000,013070000
013080000,013080000,013080000,013080000,013080000,013080000,013080000,013080000,013080000,013080000,013080000
013090000,013090000,013090000,013090000,013090000,013090000,013090000,013090000,013090000,013090000,013090000
013100000,013100000,013100000,013100000,013100000,013100000,013100000,013100000,013100000,013100000,013100000
013110000,013110000,013110000,013110000,013110000,013110000,013110000,013110000,013110000,013110000,013110000
013130000,013130000,013130000,013130000,013130000,013130000,013130000,013130000,013130000,013130000,013130000
013140000,013140000,013140000,013140000,013140000,013140000,013140000,013140000,013140000,013140000,013140000
013170000,013170000,013170000,013170000,013170000,013170000,013170000,013170000,013170000,013170000,013170000
013180000,013180000,013180000,013180000,013180000,013180000,013180000,013180000,013180000,013180000,013180000
013190000,013190000,013190000,013190000,013190000,013190000,013190000,013190000,013190000,013190000,013190000
013200000,013200000,013200000,013200000,013200000,013200000,013200000,013200000,013200000,013200000,013200000
013210000,013210000,013210000,013210000,013210000,013210000,013210000,013210000,013210000,013210000,013210000
013220000,013220000,013220000,013220000,013220000,013220000,013220000,013220000,013220000,013220000,013220000
013230000,013230000,013230000,013230000,013230000,013230000,013230000,013230000,013230000,013230000,013230000
013250000,013250000,013250000,013250000,013250000,013250000,013250000,013250000,013250000,013250000,013250000
013280000,013280000,013280000,013280000,013280000,013280000,013280000,013280000,013280000,013280000,013280000
013290000,013290000,013290000,013290000,013290000,013290000,013290000,013290000,013290000,013290000,013290000
013300000,013300000,013300000,013300000,013300000,013300000,013300000,013300000,013300000,013300000,013300000
013310000,013310000,013310000,013310000,013310000,013310000,013310000,013310000,013310000,013310000,013310000
013320000,013320000,013320000,013320000,013320000,013320000,013320000,013320000,013320000,013320000,013320000
013330000,013330000,013330000,013330000,013330000,013330000,013330000,013330000,013330000,013330000,013330000
013340000,013340000,013340000,013340000,013340000,013340000,013340000,013340000,013340000,013340000,013340000
013350000,013350000,013350000,013350000,013350000,013350000,013350000,013350000,013350000,013350000,013350000
013360000,013360000,013360000,013360000,013360000,013360000,013360000,013360000,013360000,013360000,013360000
013370000,013370000,013370000,013370000,013370000,013370000,013370000,013370000,013370000,013370000,013370000
011820000,011820000,011820000,011820000,011820000,011820000,011820000,013380000,013380000,013380000,013380000
013390000,013390000,013390000,013390000,013390000,013390000,013390000,013390000,013390000,013390000,013390000
013420000,013420000,013420000,013420000,013420000,013420000,013420000,013420000,013420000,013420000,013420000
013430000,013430000,013430000,013430000,013430000,013430000,013430000,013430000,013430000,013430000,013430000
013440000,013440000,013440000,013440000,013440000,013440000,013440000,013440000,013440000,013440000,013440000
013450000,013450000,013450000,013450000,013450000,013450000,013450000,013450000,013450000,013450000,013450000
013460000,013460000,013460000,013460000,013460000,013460000,013460000,013460000,013460000,013460000,013460000
013470000,013470000,013470000,013470000,013470000,013470000,013470000,013470000,013470000,013470000,013470000
013480000,013480000,013480000,013480000,013480000,013480000,013480000,013480000,013480000,013480000,013480000
013490000,013490000,013490000,013490000,013490000,013490000,013490000,013490000,013490000,013490000,013490000
013500000,013500000,013500000,013500000,013500000,013500000,013500000,013500000,013500000,013500000,013500000
013510000,013510000,013510000,013510000,013510000,013510000,013510000,013510000,013510000,013510000,013510000
013520000,013520000,013520000,013520000,013520000,013520000,013520000,013520000,013520000,013520000,013520000
013530000,013530000,013530000,013530000,013530000,013530000,013530000,013530000,013530000,013530000,013530000
013540101,013540101,013540101,013540101,013540101,013540101,013540101,013540101,013540101,013540101,013540101
013540102,013540102,013540102,013540102,013540102,013540102,013540102,013540102,013540102,013540102,013540102
013540103,013540103,013540103,013540103,013540103,013540103,013540103,013540103,013540103,013540103,013540103
013550000,013550000,013550000,013550000,013550000,013550000,013550000,013550000,013550000,013550000,013550000
013560000,013560000,013560000,013560000,013560000,013560000,013560000,013560000,013560000,013560000,013560000
013570000,013570000,013570000,013570000,013570000,013570000,013570000,013570000,013570000,013570000,013570000
013580000,013580000,013580000,013580000,013580000,013580000,013580000,013580000,013580000,013580000,013580000
013590000,013590000,013590000,013590000,013590000,013590000,013590000,013590000,013590000,013590000,013590000
013600000,013600000,013600000,013600000,013600000,013600000,013600000,013600000,013600000,013600000,013600000
013610000,013610000,013610000,013610000,013610000,013610000,013610000,013610000,013610000,013610000,013610000
013620000,013620000,013620000,013620000,013620000,013620000,013620000,013620000,013620000,013620000,013620000
013630000,013630000,013630000,013630000,013630000,013630000,013630000,013630000,013630000,013630000,013630000
013640000,013640000,013640000,013640000,013640000,013640000,013640000,013640000,013640000,013640000,013640000
013650000,013650000,013650000,013650000,013650000,013650000,013650000,013650000,013650000,013650000,013650000
013660000,013660000,013660000,013660000,013660000,013660000,013660000,013660000,013660000,013660000,013660000
013670000,013670000,013670000,013670000,013670000,013670000,013670000,013670000,013670000,013670000,013670000
013680000,013680000,013680000,013680000,013680000,013680000,013680000,013680000,013680000,013680000,013680000
013690000,013690000,013690000,013690000,013690000,013690000,013690000,013690000,013690000,013690000,013690000
013700000,013700000,013700000,013700000,013700000,013700000,013700000,013700000,013700000,013700000,013700000
013710000,013710000,013710000,013710000,013710000,013710000,013710000,013710000,013710000,013710000,013710000
013720000,013720000,013720000,013720000,013720000,013720000,013720000,013720000,013720000,013720000,013720000
013730000,013730000,013730000,013730000,013730000,013730000,013730000,013730000,013730000,013730000,013730000
013740000,013740000,013740000,013740000,013740000,013740000,013740000,013740000,013740000,013740000,013740000
013750000,013750000,013750000,013750000,013750000,013750000,013750000,013750000,013750000,013750000,013750000
013760000,013760000,013760000,013760000,013760000,013760000,013760000,013760000,013760000,013760000,013760000
013780000,013780000,013780000,013780000,013780000,013780000,013780000,013780000,013780000,013780000,013780000
013790000,013790000,013790000,013790000,013790000,013790000,013790000,013790000,013790000,013790000,013790000
013800000,013800000,013800000,013800000,013800000,013800000,013800000,013800000,013800000,013800000,013800000
013810000,013810000,013810000,013810000,013810000,013810000,013810000,013810000,013810000,013810000,013810000
013820000,013820000,013820000,013820000,013820000,013820000,013820000,013820000,013820000,013820000,013820000
013830000,013830000,013830000,013830000,013830000,013830000,013830000,013830000,013830000,013830000,013830000
013840000,013840000,013840000,013840000,013840000,013840000,013840000,013840000,013840000,013840000,013840000
013850000,013850000,013850000,013850000,013850000,013850000,013850000,013850000,013850000,013850000,013850000
013860000,013860000,013860000,013860000,013860000,013860000,013860000,013860000,013860000,013860000,013860000
013870000,013870000,013870000,013870000,013870000,013870000,013870000,013870000,013870000,013870000,013870000
013880000,013880000,013880000,013880000,013880000,013880000,013880000,013880000,013880000,013880000,013880000
013890000,013890000,013890000,013890000,013890000,013890000,013890000,013890000,013890000,013890000,013890000
013900000,013900000,013900000,013900000,013900000,013900000,013900000,013900000,013900000,013900000,013900000
013910000,013910000,013910000,013910000,013910000,013910000,013910000,013910000,013910000,013910000,013910000
013920000,013920000,013920000,013920000,013920000,013920000,013920000,013920000,013920000,013920000,013920000
013930000,013930000,013930000,013930000,013930000,013930000,013930000,013930000,013930000,013930000,013930000
013960000,013960000,013960000,013960000,013960000,013960000,013960000,013960000,013960000,013960000,013960000
013970000,013970000,013970000,013970000,013970000,013970000,013970000,013970000,013970000,013970000,013970000
013980000,013980000,013980000,013980000,013980000,013980000,013980000,013980000,013980000,013980000,013980000
013990000,013990000,013990000,013990000,013990000,013990000,013990000,013990000,013990000,013990000,013990000
014000000,014000000,014000000,014000000,014000000,014000000,014000000,014000000,014000000,014000000,014000000
014010000,014010000,014010000,014010000,014010000,014010000,014010000,014010000,014010000,014010000,014010000
014020000,014020000,014020000,014020000,014020000,014020000,014020000,014020000,014020000,014020000,014020000
